"scenario","Rt","Vaccine","date","deaths_med","deaths_baseline_med","deaths_averted_med","deaths_025","deaths_baseline_025","deaths_averted_025","deaths_25","deaths_baseline_25","deaths_averted_25","deaths_75","deaths_baseline_75","deaths_averted_75","deaths_975","deaths_baseline_975","deaths_averted_975"
1,"History Based","100-Day Mission","2020-07-17",20936,21910,1008,20550,21670,469,20800,21820,826,21214,22005,1094,22112,23015,1248
1,"History Based","100-Day Mission","2020-07-18",21035,22043,1054,20610,21783,504,20858,21951,872,21291,22129,1157,22226,23197,1304
1,"History Based","100-Day Mission","2020-07-19",21089,22158,1108,20659,21880,541,20915,22059,920,21358,22241,1221,22309,23336,1360
1,"History Based","100-Day Mission","2020-07-20",21119,22239,1155,20691,21959,579,20943,22162,972,21395,22332,1284,22365,23447,1429
1,"History Based","100-Day Mission","2020-07-21",21135,22319,1217,20698,22008,618,20955,22239,1029,21417,22402,1344,22395,23532,1487
1,"History Based","100-Day Mission","2020-07-22",21130,22367,1271,20672,22059,659,20964,22305,1091,21418,22455,1408,22399,23590,1542
1,"History Based","100-Day Mission","2020-07-23",21107,22401,1319,20647,22098,701,20942,22345,1157,21410,22496,1469,22379,23624,1608
1,"History Based","100-Day Mission","2020-07-24",21069,22425,1373,20604,22113,748,20895,22363,1231,21392,22526,1536,22337,23635,1681
1,"History Based","100-Day Mission","2020-07-25",21004,22437,1436,20544,22119,797,20850,22371,1289,21352,22538,1604,22282,23627,1761
1,"History Based","100-Day Mission","2020-07-26",20917,22425,1502,20468,22141,859,20760,22357,1347,21299,22548,1679,22213,23603,1842
1,"History Based","100-Day Mission","2020-07-27",20839,22401,1568,20382,22124,924,20654,22318,1390,21211,22536,1749,22127,23563,1923
1,"History Based","100-Day Mission","2020-07-28",20743,22363,1634,20261,22071,967,20538,22276,1432,21113,22498,1812,22025,23509,2010
1,"History Based","100-Day Mission","2020-07-29",20628,22305,1693,20128,22008,1006,20427,22211,1479,20999,22446,1880,21909,23442,2099
1,"History Based","100-Day Mission","2020-07-30",20480,22235,1753,19981,21935,1059,20274,22130,1523,20882,22381,1948,21778,23363,2187
1,"History Based","100-Day Mission","2020-07-31",20332,22153,1821,19821,21850,1113,20126,22047,1571,20758,22301,2022,21628,23261,2274
1,"History Based","100-Day Mission","2020-08-01",20179,22054,1892,19653,21744,1167,19955,21953,1617,20594,22207,2097,21459,23148,2363
1,"History Based","100-Day Mission","2020-08-02",20017,21950,1954,19478,21632,1222,19773,21849,1678,20434,22097,2178,21282,23029,2454
1,"History Based","100-Day Mission","2020-08-03",19857,21850,2018,19298,21524,1278,19598,21752,1748,20264,22000,2255,21104,22903,2549
1,"History Based","100-Day Mission","2020-08-04",19677,21760,2076,19118,21428,1337,19435,21664,1814,20099,21917,2339,20934,22780,2646
1,"History Based","100-Day Mission","2020-08-05",19514,21674,2139,18941,21334,1397,19263,21576,1884,19975,21819,2416,20774,22686,2745
1,"History Based","100-Day Mission","2020-08-06",19369,21591,2208,18768,21241,1458,19101,21492,1957,19804,21725,2492,20613,22588,2846
1,"History Based","100-Day Mission","2020-08-07",19242,21504,2290,18595,21158,1519,18925,21396,2023,19638,21662,2573,20448,22487,2948
1,"History Based","100-Day Mission","2020-08-08",19098,21425,2372,18423,21070,1581,18758,21318,2078,19493,21584,2653,20292,22399,3053
1,"History Based","100-Day Mission","2020-08-09",18950,21353,2447,18250,20986,1644,18603,21231,2141,19322,21518,2738,20135,22314,3159
1,"History Based","100-Day Mission","2020-08-10",18790,21298,2526,18078,20915,1709,18440,21152,2199,19131,21456,2835,19967,22228,3266
1,"History Based","100-Day Mission","2020-08-11",18642,21241,2613,17905,20845,1776,18283,21078,2257,18976,21392,2916,19798,22141,3375
1,"History Based","100-Day Mission","2020-08-12",18478,21174,2703,17732,20763,1844,18122,21004,2317,18819,21330,2998,19637,22050,3485
1,"History Based","100-Day Mission","2020-08-13",18310,21100,2796,17559,20689,1912,17952,20930,2364,18667,21263,3083,19486,21954,3597
1,"History Based","100-Day Mission","2020-08-14",18146,21029,2871,17385,20621,1967,17788,20835,2421,18512,21181,3167,19334,21855,3709
1,"History Based","100-Day Mission","2020-08-15",17998,20948,2947,17212,20552,2016,17628,20761,2520,18350,21098,3251,19187,21750,3821
1,"History Based","100-Day Mission","2020-08-16",17842,20865,3029,17043,20479,2065,17478,20707,2580,18211,21010,3334,19049,21644,3935
1,"History Based","100-Day Mission","2020-08-17",17687,20780,3112,16871,20402,2109,17337,20642,2663,18072,20924,3416,18918,21538,4051
1,"History Based","100-Day Mission","2020-08-18",17496,20706,3190,16692,20340,2163,17194,20568,2740,17931,20844,3501,18794,21436,4169
1,"History Based","100-Day Mission","2020-08-19",17327,20630,3258,16491,20279,2214,17044,20497,2811,17807,20773,3594,18669,21346,4292
1,"History Based","100-Day Mission","2020-08-20",17162,20560,3326,16294,20219,2243,16894,20428,2887,17667,20703,3694,18544,21264,4418
1,"History Based","100-Day Mission","2020-08-21",17011,20497,3398,16099,20157,2272,16740,20361,2976,17552,20639,3788,18428,21185,4545
1,"History Based","100-Day Mission","2020-08-22",16867,20436,3482,15905,20090,2301,16574,20293,3070,17416,20584,3872,18312,21100,4673
1,"History Based","100-Day Mission","2020-08-23",16723,20383,3607,15712,20018,2331,16406,20226,3171,17243,20535,3968,18170,21004,4808
1,"History Based","100-Day Mission","2020-08-24",16580,20336,3744,15516,19960,2360,16260,20204,3246,17121,20484,4074,18054,20913,4951
1,"History Based","100-Day Mission","2020-08-25",16434,20297,3830,15323,19912,2389,16117,20146,3343,16986,20436,4188,17958,20827,5095
1,"History Based","100-Day Mission","2020-08-26",16281,20252,3939,15135,19864,2422,15982,20095,3449,16840,20396,4324,17865,20760,5243
1,"History Based","100-Day Mission","2020-08-27",16133,20216,4048,14948,19814,2457,15838,20059,3558,16691,20373,4421,17752,20693,5392
1,"History Based","100-Day Mission","2020-08-28",15994,20183,4163,14763,19769,2494,15696,20030,3680,16555,20337,4542,17644,20671,5541
1,"History Based","100-Day Mission","2020-08-29",15858,20147,4276,14570,19735,2539,15542,19987,3785,16408,20300,4647,17562,20647,5690
1,"History Based","100-Day Mission","2020-08-30",15734,20132,4389,14379,19731,2585,15390,19961,3876,16265,20263,4750,17490,20612,5836
1,"History Based","100-Day Mission","2020-08-31",15607,20119,4511,14191,19706,2628,15247,19932,3967,16120,20232,4852,17425,20573,5985
1,"History Based","100-Day Mission","2020-09-01",15452,20104,4624,14002,19686,2673,15112,19900,4060,15971,20223,4958,17395,20525,6147
1,"History Based","100-Day Mission","2020-09-02",15328,20081,4722,13812,19671,2723,14983,19880,4151,15838,20205,5074,17344,20475,6332
1,"History Based","100-Day Mission","2020-09-03",15204,20079,4823,13619,19661,2780,14856,19853,4237,15706,20177,5191,17280,20431,6531
1,"History Based","100-Day Mission","2020-09-04",15075,20070,4948,13423,19652,2843,14733,19846,4325,15571,20157,5307,17215,20394,6708
1,"History Based","100-Day Mission","2020-09-05",14935,20057,5058,13227,19626,2909,14607,19844,4467,15458,20149,5412,17150,20360,6878
1,"History Based","100-Day Mission","2020-09-06",14788,20048,5182,13031,19629,3033,14437,19840,4567,15357,20139,5525,17086,20328,7050
1,"History Based","100-Day Mission","2020-09-07",14644,20040,5308,12840,19647,3133,14298,19829,4663,15244,20139,5635,17023,20304,7223
1,"History Based","100-Day Mission","2020-09-08",14516,20024,5433,12654,19647,3209,14167,19825,4757,15137,20130,5776,16948,20288,7393
1,"History Based","100-Day Mission","2020-09-09",14385,20022,5556,12476,19660,3281,14037,19832,4869,15027,20138,5939,16871,20330,7564
1,"History Based","100-Day Mission","2020-09-10",14247,20032,5675,12303,19661,3356,13915,19853,4977,14928,20148,6085,16799,20341,7743
1,"History Based","100-Day Mission","2020-09-11",14117,20032,5809,12135,19664,3413,13798,19853,5081,14838,20148,6212,16738,20336,7918
1,"History Based","100-Day Mission","2020-09-12",13985,20032,5938,11973,19672,3475,13688,19864,5173,14743,20145,6334,16674,20333,8080
1,"History Based","100-Day Mission","2020-09-13",13849,20032,6066,11811,19678,3548,13585,19861,5262,14639,20139,6448,16605,20320,8231
1,"History Based","100-Day Mission","2020-09-14",13726,20016,6171,11648,19669,3598,13467,19855,5347,14537,20126,6548,16523,20298,8372
1,"History Based","100-Day Mission","2020-09-15",13593,19981,6266,11481,19634,3649,13336,19822,5433,14429,20095,6643,16433,20268,8501
1,"History Based","100-Day Mission","2020-09-16",13471,19932,6367,11316,19583,3723,13199,19775,5494,14317,20050,6757,16328,20241,8620
1,"History Based","100-Day Mission","2020-09-17",13348,19868,6454,11147,19518,3798,13051,19724,5528,14200,19979,6868,16208,20198,8727
1,"History Based","100-Day Mission","2020-09-18",13208,19793,6530,10975,19437,3874,12892,19647,5599,14079,19910,6973,16077,20132,8826
1,"History Based","100-Day Mission","2020-09-19",13077,19710,6606,10804,19351,3951,12726,19567,5620,13952,19838,7063,15957,20099,8921
1,"History Based","100-Day Mission","2020-09-20",12953,19623,6675,10651,19252,3987,12550,19476,5660,13836,19757,7143,15839,20042,9018
1,"History Based","100-Day Mission","2020-09-21",12814,19533,6709,10497,19151,4013,12372,19387,5667,13718,19674,7235,15712,19972,9108
1,"History Based","100-Day Mission","2020-09-22",12661,19444,6726,10329,19075,4041,12195,19283,5704,13599,19579,7322,15578,19909,9187
1,"History Based","100-Day Mission","2020-09-23",12528,19354,6772,10173,18971,4068,12022,19192,5785,13481,19484,7402,15437,19846,9261
1,"History Based","100-Day Mission","2020-09-24",12413,19263,6815,10005,18885,4113,11869,19103,5821,13359,19412,7473,15291,19783,9334
1,"History Based","100-Day Mission","2020-09-25",12275,19179,6831,9854,18834,4190,11725,19022,5851,13224,19327,7543,15138,19714,9407
1,"History Based","100-Day Mission","2020-09-26",12171,19088,6862,9766,18761,4279,11562,18934,5891,13083,19251,7610,14980,19640,9447
1,"History Based","100-Day Mission","2020-09-27",12035,19008,6902,9684,18675,4355,11403,18864,5962,12943,19169,7673,14817,19563,9444
1,"History Based","100-Day Mission","2020-09-28",11897,18943,6964,9613,18606,4404,11249,18814,6019,12803,19112,7731,14652,19485,9421
1,"History Based","100-Day Mission","2020-09-29",11758,18895,7020,9550,18524,4455,11112,18753,6096,12664,19040,7796,14485,19407,9434
1,"History Based","100-Day Mission","2020-09-30",11623,18848,7066,9489,18459,4508,11008,18707,6190,12527,18981,7881,14318,19330,9504
1,"History Based","100-Day Mission","2020-10-01",11511,18796,7168,9431,18372,4535,10873,18671,6338,12417,18967,7956,14167,19298,9552
1,"History Based","100-Day Mission","2020-10-02",11420,18764,7247,9357,18335,4604,10790,18636,6472,12314,18963,8034,14021,19237,9577
1,"History Based","100-Day Mission","2020-10-03",11333,18722,7329,9289,18296,4705,10683,18612,6553,12213,18903,8100,13877,19185,9590
1,"History Based","100-Day Mission","2020-10-04",11261,18690,7418,9244,18287,4812,10598,18587,6622,12120,18869,8152,13738,19135,9600
1,"History Based","100-Day Mission","2020-10-05",11183,18672,7502,9209,18285,4928,10492,18562,6707,11988,18836,8219,13601,19099,9612
1,"History Based","100-Day Mission","2020-10-06",11088,18641,7587,9174,18316,5038,10432,18538,6841,11831,18828,8275,13466,19081,9628
1,"History Based","100-Day Mission","2020-10-07",10993,18638,7659,9116,18272,5153,10394,18514,6936,11678,18817,8372,13332,19066,9670
1,"History Based","100-Day Mission","2020-10-08",10909,18632,7745,9058,18240,5264,10310,18508,6986,11558,18837,8463,13212,19071,9714
1,"History Based","100-Day Mission","2020-10-09",10836,18613,7823,9003,18210,5380,10225,18505,7046,11474,18829,8545,13107,19095,9761
1,"History Based","100-Day Mission","2020-10-10",10781,18632,7915,8950,18184,5498,10173,18504,7136,11383,18833,8602,12999,19119,9809
1,"History Based","100-Day Mission","2020-10-11",10706,18651,8038,8900,18201,5618,10115,18516,7215,11287,18903,8638,12890,19142,9864
1,"History Based","100-Day Mission","2020-10-12",10612,18668,8177,8853,18264,5738,10034,18547,7343,11193,18952,8755,12785,19210,9932
1,"History Based","100-Day Mission","2020-10-13",10539,18721,8278,8810,18349,5862,9969,18574,7495,11111,19015,8857,12683,19327,10016
1,"History Based","100-Day Mission","2020-10-14",10494,18767,8402,8772,18426,5995,9887,18625,7653,11024,19080,8976,12585,19442,10125
1,"History Based","100-Day Mission","2020-10-15",10453,18862,8540,8736,18523,6138,9818,18697,7822,10973,19132,9126,12492,19547,10250
1,"History Based","100-Day Mission","2020-10-16",10409,18941,8687,8705,18638,6297,9793,18786,7993,10917,19185,9257,12404,19653,10388
1,"History Based","100-Day Mission","2020-10-17",10366,19055,8872,8680,18745,6483,9778,18893,8164,10866,19311,9400,12324,19794,10539
1,"History Based","100-Day Mission","2020-10-18",10307,19172,9022,8718,18841,6704,9767,19008,8362,10833,19444,9568,12249,19936,10645
1,"History Based","100-Day Mission","2020-10-19",10255,19307,9204,8765,18966,6894,9757,19158,8548,10783,19558,9684,12182,20085,10727
1,"History Based","100-Day Mission","2020-10-20",10199,19477,9385,8782,19086,7109,9746,19308,8727,10739,19698,9859,12120,20240,10832
1,"History Based","100-Day Mission","2020-10-21",10163,19643,9560,8797,19238,7403,9715,19466,8935,10711,19919,10153,12066,20400,10985
1,"History Based","100-Day Mission","2020-10-22",10146,19833,9787,8809,19451,7705,9700,19673,9126,10690,20100,10393,12018,20573,11152
1,"History Based","100-Day Mission","2020-10-23",10124,20053,10064,8820,19709,7970,9665,19889,9394,10686,20298,10634,11975,20764,11321
1,"History Based","100-Day Mission","2020-10-24",10116,20274,10264,8832,19901,8221,9622,20100,9631,10673,20491,10862,11937,20967,11492
1,"History Based","100-Day Mission","2020-10-25",10109,20479,10501,8843,20100,8466,9597,20339,9845,10656,20691,11109,11904,21173,11668
1,"History Based","100-Day Mission","2020-10-26",10095,20695,10708,8844,20306,8705,9605,20544,10066,10641,20907,11312,11876,21383,11856
1,"History Based","100-Day Mission","2020-10-27",10084,20913,10912,8852,20522,8945,9581,20782,10294,10629,21122,11556,11856,21617,12070
1,"History Based","100-Day Mission","2020-10-28",10079,21173,11153,8868,20785,9197,9565,21024,10532,10617,21366,11810,11839,21845,12320
1,"History Based","100-Day Mission","2020-10-29",10067,21445,11432,8890,21058,9463,9560,21306,10787,10619,21651,12073,11827,22124,12582
1,"History Based","100-Day Mission","2020-10-30",10050,21724,11721,8910,21347,9739,9571,21586,11052,10631,21929,12354,11827,22402,12849
1,"History Based","100-Day Mission","2020-10-31",10047,22007,11999,8933,21648,10030,9599,21886,11346,10626,22225,12614,11834,22701,13148
1,"History Based","100-Day Mission","2020-11-01",10058,22316,12316,8983,22006,10351,9635,22182,11632,10635,22516,12890,11841,23013,13440
1,"History Based","100-Day Mission","2020-11-02",10060,22635,12585,9024,22337,10674,9655,22512,11934,10658,22832,13204,11850,23324,13770
1,"History Based","100-Day Mission","2020-11-03",10075,22975,12853,9055,22664,10979,9688,22829,12237,10678,23154,13478,11869,23633,14100
1,"History Based","100-Day Mission","2020-11-04",10114,23289,13144,9080,22976,11257,9713,23145,12521,10702,23466,13789,11884,23934,14432
1,"History Based","100-Day Mission","2020-11-05",10144,23603,13435,9106,23302,11544,9731,23475,12831,10734,23806,14063,11891,24206,14780
1,"History Based","100-Day Mission","2020-11-06",10148,23929,13695,9134,23639,11838,9747,23805,13085,10757,24114,14337,11894,24440,15080
1,"History Based","100-Day Mission","2020-11-07",10172,24229,13954,9155,23948,12127,9763,24105,13343,10775,24397,14596,11910,24692,15328
1,"History Based","100-Day Mission","2020-11-08",10202,24477,14213,9168,24201,12393,9780,24377,13630,10790,24632,14805,11936,24915,15545
1,"History Based","100-Day Mission","2020-11-09",10229,24727,14447,9176,24476,12608,9797,24622,13851,10803,24862,15031,11954,25112,15765
1,"History Based","100-Day Mission","2020-11-10",10247,24950,14658,9182,24696,12822,9818,24854,14062,10829,25093,15263,11965,25341,15983
1,"History Based","100-Day Mission","2020-11-11",10270,25173,14879,9187,24918,13046,9824,25085,14278,10844,25337,15500,11973,25549,16194
1,"History Based","100-Day Mission","2020-11-12",10278,25401,15115,9188,25169,13280,9817,25296,14473,10847,25582,15716,11982,25763,16401
1,"History Based","100-Day Mission","2020-11-13",10282,25637,15354,9187,25398,13500,9830,25519,14678,10829,25805,15946,11989,25982,16612
1,"History Based","100-Day Mission","2020-11-14",10284,25836,15561,9183,25606,13708,9824,25722,14890,10824,26005,16170,11993,26188,16828
1,"History Based","100-Day Mission","2020-11-15",10275,26017,15741,9167,25790,13902,9810,25901,15084,10808,26170,16362,11994,26380,17033
1,"History Based","100-Day Mission","2020-11-16",10263,26168,15925,9136,25933,14081,9783,26064,15265,10785,26327,16564,11979,26549,17227
1,"History Based","100-Day Mission","2020-11-17",10246,26314,16103,9094,26069,14252,9734,26198,15452,10750,26461,16741,11950,26698,17413
1,"History Based","100-Day Mission","2020-11-18",10207,26436,16266,9043,26193,14417,9689,26317,15622,10716,26564,16914,11910,26820,17591
1,"History Based","100-Day Mission","2020-11-19",10166,26530,16417,8979,26297,14571,9636,26418,15764,10670,26657,17061,11860,26919,17761
1,"History Based","100-Day Mission","2020-11-20",10123,26619,16565,8909,26383,14718,9565,26508,15903,10623,26745,17197,11803,26995,17916
1,"History Based","100-Day Mission","2020-11-21",10061,26697,16700,8831,26457,14859,9496,26599,16040,10566,26848,17320,11739,27051,18061
1,"History Based","100-Day Mission","2020-11-22",9973,26751,16832,8743,26521,14990,9409,26661,16164,10497,26904,17448,11670,27092,18185
1,"History Based","100-Day Mission","2020-11-23",9883,26793,16962,8654,26571,15114,9324,26717,16281,10418,26949,17556,11598,27132,18295
1,"History Based","100-Day Mission","2020-11-24",9792,26844,17087,8563,26603,15232,9240,26761,16400,10326,26971,17673,11524,27170,18400
1,"History Based","100-Day Mission","2020-11-25",9701,26887,17206,8489,26638,15349,9155,26811,16532,10234,27016,17810,11453,27210,18497
1,"History Based","100-Day Mission","2020-11-26",9611,26932,17318,8414,26688,15461,9081,26844,16667,10141,27054,17926,11384,27245,18586
1,"History Based","100-Day Mission","2020-11-27",9518,26958,17416,8338,26718,15565,9008,26872,16799,10049,27097,18054,11313,27289,18684
1,"History Based","100-Day Mission","2020-11-28",9435,26967,17510,8265,26736,15665,8943,26909,16921,9958,27116,18179,11235,27331,18797
1,"History Based","100-Day Mission","2020-11-29",9351,26987,17596,8191,26759,15779,8863,26922,17034,9865,27132,18275,11145,27368,18900
1,"History Based","100-Day Mission","2020-11-30",9263,27000,17656,8116,26788,15904,8792,26918,17135,9768,27129,18374,11050,27394,18986
1,"History Based","100-Day Mission","2020-12-01",9181,27008,17761,8039,26769,16010,8715,26892,17223,9670,27126,18441,10948,27417,19056
1,"History Based","100-Day Mission","2020-12-02",9097,27001,17863,7960,26740,16112,8636,26884,17292,9570,27114,18496,10842,27430,19126
1,"History Based","100-Day Mission","2020-12-03",9009,26983,17931,7880,26722,16214,8552,26865,17362,9467,27100,18546,10733,27420,19184
1,"History Based","100-Day Mission","2020-12-04",8917,26948,17995,7798,26678,16295,8471,26837,17434,9362,27061,18598,10626,27413,19252
1,"History Based","100-Day Mission","2020-12-05",8823,26907,18068,7715,26639,16359,8389,26807,17510,9258,27043,18667,10517,27386,19307
1,"History Based","100-Day Mission","2020-12-06",8730,26867,18123,7632,26603,16426,8315,26775,17588,9160,27029,18718,10407,27334,19350
1,"History Based","100-Day Mission","2020-12-07",8634,26840,18185,7552,26565,16498,8241,26751,17656,9065,27008,18779,10302,27279,19392
